time,density_pod,density_orbitmean_pod,validity_flag_pod,altitude_pod,latitude_pod,longitude_pod,local_solar_time_pod,density_acc,altitude_acc,latitude_acc,longitude_acc,local_solar_time_acc
2020-02-16 03:57:00+00:00,2.3379369114622473e-13,1.3637069272448153e-13,0.0,452824.75160334446,-46.51019919399134,154.20428928700895,13.99905632263901,2.406773418757913e-13,453104.6035196225,-47.150173175328945,154.22596796843388,14.00327944585363
2020-02-16 03:58:00+00:00,2.247236756506297e-13,1.3628542300734306e-13,0.0,454485.94394214964,-50.34816076101144,154.35574732173606,14.025820791680527,2.3343278685964613e-13,454756.6712405306,-50.98725472478222,154.38795115940036,14.030745592005823
2020-02-16 03:59:00+00:00,2.151868668536555e-13,1.3618091798476227e-13,0.0,456083.88782848883,-54.18071715275586,154.5777192848363,14.057286189492292,2.2095693778643123e-13,456341.5965986539,-54.818868352935034,154.62415723619083,14.063159930765181
2020-02-16 04:00:00+00:00,2.0531251624666808e-13,1.360664920691352e-13,0.0,457595.56421201956,-58.00742925769318,154.89609636266925,14.095178595213078,2.177148258963297e-13,457836.5350919552,-58.644541059473575,154.96236719395577,14.102374528531769
2020-02-16 04:01:00+00:00,1.952039858632712e-13,1.359546951330288e-13,0.0,458999.1409719032,-61.82759367341376,155.35069244086543,14.14215226795878,1.971976072352306e-13,459219.8913331732,-62.463502780113394,155.44567436119885,14.151262273947419
2020-02-16 04:02:00+00:00,1.8496392215742139e-13,1.3585992669502873e-13,0.0,460274.34649479156,-65.63998630285136,156.00612769003536,14.202515219223475,1.8373243181153316e-13,460471.6939499459,-66.27439653227307,156.1447948410265,14.214537574007181
2020-02-16 04:03:00+00:00,1.7452586200465795e-13,1.3579691427591494e-13,0.0,461402.812329391,-69.44232376682137,156.9747474473567,14.283757138360858,1.5589863242239722e-13,461573.91494943807,-70.07465814270363,157.184461178825,14.30051593198849
2020-02-16 04:04:00+00:00,1.637433141719002e-13,1.357810898259587e-13,0.0,462368.275643907,-73.22999450150809,158.47050758240704,14.400141750406473,1.2260282779346145e-13,462510.6633206575,-73.85901761504584,158.80700102252047,14.425352524859251
2020-02-16 04:05:00+00:00,1.5254207301067022e-13,1.3582314148124221e-13,0.0,463156.7780172257,-76.99256601532238,160.95613156006274,14.582517287210607,1.3935400204280784e-13,463268.38700902445,-77.6152216840343,161.55208815838782,14.625025606039173
2020-02-16 04:06:00+00:00,1.4087488778917134e-13,1.3593091223079646e-13,0.0,463756.881612435,-80.70171283967849,165.64169681023367,14.911555579648674,1.1816849431279074e-13,463836.09103782335,-81.30837357556696,166.89895089969818,14.998150399147178
2020-02-16 04:07:00+00:00,1.2873621278574763e-13,1.3610977504280863e-13,0.0,464159.8760106247,-84.25099388508767,-3.1766105230003205,15.673668711426329,9.850660886937358e-14,464205.5382913002,-84.79452758050341,0.5198420367885935,15.922876766818598
2020-02-16 04:08:00+00:00,1.1620007249401568e-13,1.363609848463945e-13,0.0,464359.94026402803,-86.95161569192953,-144.89545034260306,18.242413061135657,9.459922385653041e-14,464371.4056261205,-87.09669488642164,-133.24775270660547,19.021704136373057
2020-02-16 04:09:00+00:00,1.0315144664964658e-13,1.36680650266798e-13,0.0,464354.29736950947,-86.27033862112091,-79.38506346606579,22.62643957511501,6.031850867052124e-14,464331.436475991,-85.80605937330529,-73.10693955781815,23.047759058549715
2020-02-16 04:10:00+00:00,8.975336342796484e-14,1.3706053342083965e-13,0.0,464143.3080766895,-83.09724311518897,-54.572004194819186,0.29731083999038693,5.3010519617051425e-14,464086.5140219927,-82.50430429616601,-52.75844033414498,0.42099297864627455
2020-02-16 04:11:00+00:00,7.620955563329304e-14,1.3748879722644287e-13,0.0,463730.4289128543,-79.47011833142625,-46.51945450479931,0.8508147684393927,5.943595567792078e-14,463640.59594568965,-78.851802122389,-45.74482810376375,0.905234407872365
2020-02-16 04:12:00+00:00,6.284507491254919e-14,1.3794837422975657e-13,0.0,463122.06140160793,-75.73778314496303,-42.801004976182455,1.1153786781701402,4.4188436480517994e-14,463000.5564449055,-75.11072171794784,-42.38722972523643,1.145741573608248
2020-02-16 04:13:00+00:00,4.98462370713136e-14,1.3842054844744923e-13,0.0,462327.41410648683,-71.96522630473234,-40.72623389910435,1.2703640214985352,4.1686562903060806e-14,462176.070182537,-71.33401534512788,-40.47653353627813,1.2897885907662643
2020-02-16 04:14:00+00:00,3.7438176676577905e-14,1.3888674951100647e-13,0.0,461358.47589108255,-68.17218831941116,-39.4411633733538,1.3727026600226555,3.461993157929137e-14,461179.57026187534,-67.5385460208923,-39.2792440710513,1.3862751584347812
2020-02-16 04:15:00+00:00,2.5778682178917865e-14,1.3933001171840568e-13,0.0,460229.76233040076,-64.36648222503604,-38.594456428471034,1.4458170590918797,2.816724863712622e-14,460025.9584015498,-63.7311732842002,-38.48480629205316,1.4559049463619205
2020-02-16 04:16:00+00:00,1.5052126202301478e-14,1.3973762504982053e-13,0.0,458958.0494740112,-60.55171494871992,-38.01570220459244,1.501067943013524,2.381149834403302e-14,458732.37117831985,-59.91511930344715,-37.939609668602266,1.508918656873231
2020-02-16 04:17:00+00:00,5.621598263360302e-15,1.4010010563636367e-13,0.0,457562.211875299,-56.72972501178239,-37.612356844116206,1.5446249024507512,3.0677967788814023e-14,457318.01164762024,-56.092046630006585,-37.55903839049767,1.5509573441340565
2020-02-16 04:18:00+00:00,-2.2803106897058413e-15,1.4041084305247302e-13,0.0,456062.9919417636,-52.90152066549476,-37.32983996154452,1.5801266298867578,1.875003115882496e-14,455803.8993447872,-52.262876675535274,-37.29264419473285,1.5853842257769655
2020-02-16 04:19:00+00:00,-8.395332529358073e-15,1.4066734753882078e-13,0.0,454482.6491443864,-49.06769479703564,-37.13386271006745,1.6098590485209625,7.211658687236654e-16,454212.4974644405,-48.42815800367487,-37.10846140864651,1.6143303467104682
2020-02-16 04:20:00+00:00,-1.2332495651075493e-14,1.4086978349983676e-13,0.0,452844.47719298676,-45.22862888653397,-37.001775712683184,1.6353321168472412,-1.6452956195055808e-14,452567.2191790159,-44.588250019028656,-36.985227096104346,1.639213236044727
2020-02-16 04:21:00+00:00,-1.3855496543811028e-14,1.4101886849591183e-13,0.0,451172.3253657366,-41.38460192736676,-36.91798960562093,1.6575851258125143,-1.53376410622385e-14,450891.95969314827,-40.743422009701106,-36.90821989383873,1.6610143180148835
2020-02-16 04:22:00+00:00,-1.2870568875825758e-14,1.4111629045514953e-13,0.0,449490.1809396134,-37.53585215409237,-36.87139463719437,1.6773587255501363,-3.9737861946265415e-15,449210.6932255042,-36.89390972182472,-36.86689520561255,1.6804365657432807
2020-02-16 04:23:00+00:00,-9.375407814108039e-15,1.4116460010461988e-13,0.0,447821.8282562364,-33.68261299368193,-36.85383004793509,1.6951969667063693,-1.4275632914245292e-14,447547.1297493906,-33.03994828345835,-36.853472210231224,1.697998700647284
2020-02-16 04:24:00+00:00,-3.53428094092932e-15,1.4116904883843041e-13,0.0,446190.4659795258,-29.82513403965818,-36.859135733735414,1.7115105229001424,1.2637893087650486e-14,445924.33133993734,-29.181791456107906,-36.86205299981079,1.7140939165919666
2020-02-16 04:25:00+00:00,4.409716583250415e-15,1.4113722219487644e-13,0.0,444618.35739839356,-25.963693195588426,-36.88254256623668,1.726617336030774,6.494853636192962e-16,444364.37067439145,-25.319722610257614,-36.888053235307446,1.7290278361937859
2020-02-16 04:26:00+00:00,1.4013062016563311e-14,1.4107738384424928e-13,0.0,443126.4672168391,-22.098602434589253,-36.92026703774309,1.7407696399519965,4.519329127963087e-14,442887.9465457392,-21.45405968018773,-36.927821575551,1.743043882209374
2020-02-16 04:27:00+00:00,2.4824891884935705e-14,1.4099643696490696e-13,0.0,441734.0165604432,-18.230210119007168,-36.96923287291905,1.7541725196918385,3.534207153834968e-14,441513.95320138056,-17.585157180536882,-36.97837704179878,1.756340786555499
2020-02-16 04:28:00+00:00,3.635191943266118e-14,1.4090299580563868e-13,0.0,440458.18886244297,-14.358900982218028,-37.026874220367596,1.7669970319999235,5.823667551643255e-14,440259.21299615176,-13.713405618117188,-37.03722254229287,1.7690850220157854
2020-02-16 04:29:00+00:00,4.81140812391088e-14,1.408050687563101e-13,0.0,439313.89029345894,-10.485092777685669,-37.090992380284646,1.779389756882476,5.0786232336030474e-14,439138.21535073017,-9.839227750658145,-37.10220834436631,1.7814199041104406
2020-02-16 04:30:00+00:00,5.964331343211365e-14,1.4070807430973693e-13,0.0,438313.41225259705,-6.609231665117843,-37.15964746989263,1.7914800198768015,3.9586682858975017e-14,438162.79097150004,-5.96307399550977,-37.171428160595816,1.7934725186763967
2020-02-16 04:31:00+00:00,7.048473449830979e-14,1.4061355800430955e-13,0.0,437466.2705955552,-2.7317873651141937,-37.23107305512758,1.8033855832420738,6.393686147443687e-14,437341.9942610657,-2.0854172994454645,-37.243136649374506,1.8053592218190424
2020-02-16 04:32:00+00:00,8.028089916812655e-14,1.4052094456421356e-13,0.0,436779.1785303131,1.1467538722074833,-37.30360529325547,1.8152173698305305,4.466846664486505e-14,436682.05072977254,1.7932541629716354,-37.315680261611625,1.8171902501375783
2020-02-16 04:33:00+00:00,8.86470944039054e-14,1.4042878066099832e-13,0.0,436255.8413860933,5.025896834724421,-37.37562038902989,1.8270836326617221,5.9941788969909785e-15,436186.15142616414,5.672444390234699,-37.38743557607665,1.829073831737343
2020-02-16 04:34:00+00:00,9.533386066777406e-14,1.4033428644808344e-13,0.0,435896.9117591302,8.905144043076778,-37.445475503612954,1.8390938943278359,4.7529418083768853e-14,435854.45223631506,9.551656328963384,-37.456750234876885,1.8411201238042043
2020-02-16 04:35:00+00:00,1.0015116795318182e-13,1.4023461259640692e-13,0.0,435700.08985076426,12.784003494631573,-37.51144799507854,1.851362997627473,3.8677266082134196e-14,435684.1680304981,13.430399722022834,-37.521881298748916,1.8534453222924363
2020-02-16 04:36:00+00:00,1.0299840783480096e-13,1.4012779019405076e-13,0.0,435660.170915877,16.661996225498697,-37.57166744428386,1.8640156371735683,,435669.61173208617,17.308198471216098,-37.58092561954067,1.8661763037390913
2020-02-16 04:37:00+00:00,1.0390018271038931e-13,1.4001206888369083e-13,0.0,435769.0981258517,20.538662277713733,-37.62403587256192,1.8771916782145937,5.377840612472395e-14,435802.27195521985,21.184596301218313,-37.63173736736537,1.8794561234941718
2020-02-16 04:38:00+00:00,1.03104953068072e-13,1.3988927604418434e-13,0.0,436016.1869706623,24.413565634694486,-37.66612864371664,1.89105276316839,,436071.0540137535,25.05916169398459,-37.67182463952762,1.8934509083986901
2020-02-16 04:39:00+00:00,1.0091205257315958e-13,1.397629175171307e-13,0.0,436388.3715474284,28.286298487363055,-37.69506467898333,1.905790963957954,6.66062685041499e-14,436462.5192222546,28.931491801479343,-37.698212964310045,1.908358956572841
2020-02-16 04:40:00+00:00,9.780867398333564e-14,1.3963748473932263e-13,0.0,436870.4588989499,32.156483027384496,-37.707329951517465,1.921640549015918,5.946319522238665e-14,436961.15798495634,32.80121378067526,-37.70725878416827,1.9244231718496128
2020-02-16 04:41:00+00:00,9.41934874932635e-14,1.3951661352466618e-13,0.0,437445.5086279535,36.02377037877881,-37.69853063996102,1.938894439835015,6.162972543501326e-14,437549.78671058593,36.66798322844948,-37.6943873093522,1.9419485402411834
2020-02-16 04:42:00+00:00,9.042815658086719e-14,1.3940315508375843e-13,0.0,438095.2900409866,39.88783657570879,-37.66303741822594,1.9579279248012542,8.538623307126157e-14,438210.00304988894,40.53147959063638,-37.65371266254596,1.9613274535694474
2020-02-16 04:43:00+00:00,8.681426619152081e-14,1.3929892201153676e-13,0.0,438800.6430872348,43.74837406205836,-37.593456272669656,1.9792339381714719,6.579475723507818e-14,438922.52136877243,44.391396508612765,-37.57746955149734,1.9830775979941693
2020-02-16 04:44:00+00:00,8.349689777456891e-14,1.392039982010828e-13,0.0,439541.7765000579,47.60507461121947,-37.47981415456752,2.003477349879259,5.783164020925929e-14,439667.48596583615,48.247422889182474,-37.45513329387509,2.0079006190286925
2020-02-16 04:45:00+00:00,8.06383936782182e-14,1.3911847213965498e-13,0.0,440298.6619378035,51.45759982195592,-37.30826018418847,2.0315815519323284,8.45698516583811e-14,440424.86934475787,52.09921068546513,-37.27200699411974,2.036776309742745
2020-02-16 04:46:00+00:00,7.837492921981048e-14,1.3904238488193322e-13,0.0,441051.4078180585,55.30553084411403,-37.058908602856604,2.0648722616129103,7.564523312274564e-14,441174.84546623967,55.946319536642015,-37.00685613539966,2.0711203046262425
2020-02-16 04:47:00+00:00,7.679474534312788e-14,1.389760643301844e-13,0.0,441780.6788798189,59.148279497172716,-36.702077708802804,2.1053282590941187,8.653521667840478e-14,441898.22015999974,59.78811836222955,-36.62774428674961,2.11306169912618
2020-02-16 04:48:00+00:00,7.603771526183797e-14,1.3891896622377828e-13,0.0,442468.1201968929,62.984924498419176,-36.1913362463943,2.1560449615042305,9.165274179641658e-14,442576.8343366799,63.62360200353104,-36.08424172129411,2.165962475147982
2020-02-16 04:49:00+00:00,7.614881530710466e-14,1.388698599182484e-13,0.0,443096.6493911748,66.81388647624175,-35.44968124363053,2.2221559004531297,9.556805915222711e-14,443193.84815056063,67.45102147537263,-35.29170277009441,2.2354656774347714
2020-02-16 04:50:00+00:00,7.727472029282546e-14,1.388279182297637e-13,0.0,443650.753344513,70.63221916115339,-34.339410594294,2.31284121661073,9.661215842822863e-14,443734.04788513825,71.26706143751672,-34.09631093347434,2.3318257395836723
2020-02-16 04:51:00+00:00,7.943237687374193e-14,1.387942621042586e-13,0.0,444116.85655852966,74.43385948019775,-32.58795942712265,2.4462719018700776,1.164635154718288e-13,444184.2164953921,75.06475106811038,-32.186655947585464,2.4758033464189793
2020-02-16 04:52:00+00:00,8.246659045456742e-14,1.387716321433648e-13,0.0,444483.6064859149,78.20447389157775,-29.571791128229755,2.6640170650410413,1.199958812763168e-13,444533.38950013445,78.827046792177,-28.825598254189604,2.716541136544418
2020-02-16 04:53:00+00:00,8.659726089809056e-14,1.3876361151650747e-13,0.0,444742.02659937367,81.90166212640653,-23.509134434659927,3.084861460262509,1.2501968226076493e-13,444772.99821458803,82.50041065268721,-21.784325530272792,3.202626602285759
2020-02-16 04:54:00+00:00,9.197003847212407e-14,1.3877492468543407e-13,0.0,444885.62505376106,85.33688655073024,-7.115997503150329,4.194404557265368,1.356458861012024e-13,444896.97950677836,85.81786819147418,-1.227747641163175,4.589732437528647
2020-02-16 04:55:00+00:00,9.854386783534528e-14,1.3880962075498122e-13,0.0,444910.545192529,87.19756840168317,47.523146179285035,7.853681508703323,1.1567543969858052e-13,444901.93077952816,87.08541955118181,59.413762549998864,8.64916716735998
2020-02-16 04:56:00+00:00,1.0621110355292607e-13,1.3887147187873517e-13,0.0,444815.67079911474,85.28206551683286,101.36588766424617,11.459864978919551,1.3258168611215844e-13,444787.1954160829,84.74108767593091,105.28484653943286,11.723906789766929
2020-02-16 04:57:00+00:00,1.1517147698855274e-13,1.3896280866656706e-13,0.0,444602.63947395654,81.83748371326847,117.41355902226319,12.546377037310837,1.4361230071960434e-13,444554.8670328185,81.22835629856405,118.71731541524002,12.63607201117383
2020-02-16 04:58:00+00:00,1.2522538832445908e-13,1.3908451400048435e-13,0.0,444275.80092574004,78.1380355404348,123.39007989402415,12.961479044689053,1.4998327377316688e-13,444209.73714304547,77.51217555869792,124.0009620121317,13.004982398951595
2020-02-16 04:59:00+00:00,1.362055799782768e-13,1.392349745480808e-13,0.0,443842.1223329115,74.36640402740835,126.37428775041187,13.177093512245447,1.5889767308782394e-13,443759.19917644234,73.7340255039468,126.71704062863155,13.202721583360997
2020-02-16 05:00:00+00:00,1.4792741725043932e-13,1.3941182343893222e-13,0.0,443311.0832272968,70.56407109089325,128.11065363473512,13.309518512770556,1.5950654199370693e-13,443213.1351305445,69.9283772312502,128.32345425641415,13.326483099890282
2020-02-16 05:01:00+00:00,1.6012068680841672e-13,1.396117494608645e-13,0.0,442694.4935622136,66.74513219570761,129.2126763860117,13.399653970003659,1.6474341296644726e-13,442583.71769549017,66.1074153743844,129.353037082773,13.411789228675824
2020-02-16 05:02:00+00:00,1.7258798746169637e-13,1.3983317223143556e-13,0.0,442006.26553037995,62.915568017267205,129.94936200308052,13.465433617684814,1.6450515413292798e-13,441885.186232669,62.276436176685564,130.0453454454008,13.474610392670007
2020-02-16 05:03:00+00:00,1.8512910925447627e-13,1.4007492532424732e-13,0.0,441262.14416636527,59.07829099708984,130.45689942333854,13.515936718575013,1.7983092535553628e-13,441133.54597187304,58.43806184356478,130.52379632771783,13.52317439100162
2020-02-16 05:04:00+00:00,1.975457560891592e-13,1.4033413767006355e-13,0.0,440479.3257508408,55.23486593292144,130.81156076430182,13.556248080665359,1.8502590404757662e-13,440346.2169463768,54.593720435171825,130.85840727864777,13.562149060400634
2020-02-16 05:05:00+00:00,2.0969960117821127e-13,1.4060919327986615e-13,0.0,439676.3006973197,51.38620858330202,131.05938968207903,13.589437281100214,1.9696871488816096e-13,439541.8796312224,50.74425906028974,131.09186972754267,13.594380496231393
2020-02-16 05:06:00+00:00,2.21654190059319e-13,1.4089517756141028e-13,0.0,438872.5463826256,47.532905676257,131.22984710883367,13.61746838207857,2.0539241200641097e-13,438740.12752686813,46.89022932413706,131.25171827585444,13.62170433863196
2020-02-16 05:07:00+00:00,2.3326875697684757e-13,1.4118429933589778e-13,0.0,438088.081759335,43.675376999290194,131.34268585564942,13.641658237709443,2.2348667928604108e-13,437961.0278227686,43.03203380566119,131.35653594634724,13.64535945584119
2020-02-16 05:08:00+00:00,2.4431942001144577e-13,1.4146615592429638e-13,0.0,437343.09225312574,39.8139634044056,131.41167303310147,13.66292465539016,2.232448478314218e-13,437224.75703769503,39.1700061445504,131.41934701882977,13.666214133193975
2020-02-16 05:09:00+00:00,2.5467206793175005e-13,1.417280933364239e-13,0.0,436657.5503789955,35.94897635998963,131.44672697280805,13.68192885724712,2.462754140283277e-13,436551.20071336516,35.30445638689397,131.4495805813358,13.684896976571734
2020-02-16 05:10:00+00:00,2.638123167238116e-13,1.4195803627408416e-13,0.0,436050.7658587857,32.08072725597257,131.45520448198425,13.69916129710848,2.652078288112612e-13,435959.52512764995,31.435697978779274,131.45426130114174,13.7018762971445
2020-02-16 05:11:00+00:00,2.7193861536635637e-13,1.4214570342105498e-13,0.0,435541.0898786164,28.209544284869622,131.44270868433048,13.714995516564613,2.821042723332905e-13,435467.884594198,27.56406292581301,131.43876137132446,13.717510241132395
2020-02-16 05:12:00+00:00,2.7889283842170676e-13,1.4228114861387055e-13,0.0,435145.49133801693,24.335780731727162,131.413615348118,13.72972323350867,3.076340281962465e-13,435092.9594394299,23.689909275587173,131.4072929405577,13.732079618449978
2020-02-16 05:13:00+00:00,2.8453176458736857e-13,1.4235724969723507e-13,0.0,434879.0954437847,20.459819590378856,131.37142613268824,13.743577891888206,3.05899021752146e-13,434849.5429502139,19.813625127771562,131.36324014326576,13.745810038060208
2020-02-16 05:14:00+00:00,2.887004465054575e-13,1.4237092553445335e-13,0.0,434754.93118968,16.58207417376613,131.31901337539088,13.756750980880405,2.931467800076257e-13,434750.27956296393,15.935628674420174,131.30939047789272,13.758887333203015
2020-02-16 05:15:00+00:00,2.914349731938451e-13,1.4232137606420146e-13,0.0,434783.610572814,12.702986038596208,131.25879542430096,13.769403723710017,2.950724324735756e-13,434805.34977903217,12.056365824065928,131.2481013156513,13.771468661968798
2020-02-16 05:16:00+00:00,2.929983699282159e-13,1.4221034455368655e-13,0.0,434973.08448263677,8.823021229350129,131.19286603342368,13.78167570396619,3.1411499547971833e-13,435022.24169043807,8.176306181595537,131.18142348681445,13.783690746374555
2020-02-16 05:17:00+00:00,2.9336953999275237e-13,1.4204120835918814e-13,0.0,435328.4693705668,4.9426650925367746,131.1230936696453,13.79369148611164,3.056642814725128e-13,435405.58635962073,4.295937649364971,131.1111967542675,13.795676237272827
2020-02-16 05:18:00+00:00,2.925310941009685e-13,1.4182002051223103e-13,0.0,435851.948437294,1.0624159196307517,131.0512009216543,13.805565909395526,3.060246524009846e-13,435957.07377037144,0.4157599575884079,131.03912674180893,13.807538842940268
2020-02-16 05:19:00+00:00,2.906774350965774e-13,1.4155567109621145e-13,0.0,436542.7664600662,-2.8172218572743466,130.97883152364534,13.81740855610082,2.753448020666116e-13,436675.4747742272,-3.4637222063362625,130.96685062877404,13.81938770865901
2020-02-16 05:20:00+00:00,2.878930225967269e-13,1.4125975656184897e-13,0.0,437397.3781281947,-6.695745710634264,130.9076113268286,13.829327816311167,2.569504330719329e-13,437556.77241312107,-7.342007736695108,130.8959975822803,13.83133144557326
2020-02-16 05:21:00+00:00,2.842310886207218e-13,1.4094463823045403e-13,0.0,438409.23365445435,-10.572664680829226,130.83920792582865,13.841434863004753,,438593.8704183845,-11.218608230067503,130.8282487185318,13.843482128089873
2020-02-16 05:22:00+00:00,2.798164206313549e-13,1.4062417720650832e-13,0.0,439568.57359897764,-14.44750422869517,130.7753933780112,13.853847833342854,2.523685099321848e-13,439776.530361884,-15.093052339451411,130.7654007018305,13.855959533852534
2020-02-16 05:23:00+00:00,2.7458890044852356e-13,1.4031160288226667e-13,0.0,440862.97404399095,-18.319811869610064,130.71811490943617,13.8666965423997,2.8266248754377964e-13,441091.9182818995,-18.96489213693953,130.70943868790945,13.868896006570536
2020-02-16 05:24:00+00:00,2.687650809886946e-13,1.4001937696838525e-13,0.0,442277.55960000353,-22.189164655586428,130.66958146464677,13.880128253149046,2.546042389060718e-13,442524.7613144745,-22.833710103369956,130.66262615392142,13.882442444725003
2020-02-16 05:25:00+00:00,2.6256854956018284e-13,1.3975673725061286e-13,0.0,443795.1670100833,-26.055173522229644,130.63237308956334,13.894314968627134,2.626047332206494e-13,444057.5432823792,-26.699123187274726,130.62761923857718,13.896775924224997
2020-02-16 05:26:00+00:00,2.5609395200004207e-13,1.3952974428707076e-13,0.0,445396.5944295558,-29.917486270834672,130.60958537614897,13.909463061697569,2.42210585076274e-13,445670.7469872424,-30.560785449871208,130.6076189063006,13.912109842724922
2020-02-16 05:27:00+00:00,2.4933202113912724e-13,1.3934068253379964e-13,0.0,447060.8669478344,-33.77578782439919,130.60502807612482,13.925826515785424,2.427720652454334e-13,447343.14267759427,-34.41838777072949,130.60658114197818,13.928707932548006
2020-02-16 05:28:00+00:00,2.4229463577340115e-13,1.3918920273482493e-13,0.0,448765.6286825166,-37.62979758895126,130.6235056329213,13.943725627128643,2.75073106833186e-13,449052.1836487022,-38.2716548289506,130.62951560003776,13.946904170660419
2020-02-16 05:29:00+00:00,2.3496242290801497e-13,1.3907254944401188e-13,0.0,450487.4726916044,-41.47926357919808,130.67122701420465,13.963574326916282,2.540312811144864e-13,450774.3171001713,-42.120338202460495,130.6829242221161,13.96713201985518
2020-02-16 05:30:00+00:00,2.272691169507821e-13,1.3898710140152102e-13,0.0,452202.28267675545,-45.32394916525259,130.75642311713014,13.985921341640964,2.288474760021643e-13,452485.3638768157,-45.96420175224447,130.77546563435308,13.989968721896155
2020-02-16 05:31:00+00:00,2.19224963455954e-13,1.3892873151123564e-13,0.0,453885.7515112893,-49.163611168532626,130.89030743409472,14.011514237483347,2.2687668809888734e-13,454161.03749891574,-49.80299787359373,130.91899535227563,14.016204644502233
2020-02-16 05:32:00+00:00,2.107018937215586e-13,1.3889241906508893e-13,0.0,455513.846225427,-52.99796385685167,131.0886280256588,14.041402885176797,2.1079400003084998e-13,455777.3946271983,-53.6364280484239,131.13025850361188,14.04695612954301
2020-02-16 05:33:00+00:00,2.018098801202234e-13,1.3887089400201367e-13,0.0,457063.2353861029,-56.8266170530016,131.37428686557615,14.077114083014163,2.1021825142359125e-13,457311.2655153473,-57.46407472013053,131.43377130346505,14.083857591424527
2020-02-16 05:34:00+00:00,1.926790518497003e-13,1.3885591510703155e-13,0.0,458511.6841959809,-60.64896614537312,131.78199570355275,14.120961947707075,2.2371704382650183e-13,458740.63594168454,-61.28527907415573,131.8669960193379,14.129406514706469
2020-02-16 05:35:00+00:00,1.832766855692659e-13,1.3883624873648197e-13,0.0,459838.39550605835,-64.46398431225545,132.3670881183109,14.1766353846063,2.293533322310671e-13,460044.9758465614,-65.09890723502426,132.49026252650265,14.187624891185651
2020-02-16 05:36:00+00:00,1.7363773304780942e-13,1.3879888761162153e-13,0.0,461024.25000849646,-68.26979797473452,133.22355945007646,14.250400749871364,2.243474159441352e-13,461205.4720174262,-68.90286422489619,133.40741716876872,14.26543581063215
2020-02-16 05:37:00+00:00,1.6363297352941512e-13,1.3872982791173897e-13,0.0,462052.10504697077,-72.06272375703507,134.52492279087704,14.3538255833531,2.0958041126949706e-13,462205.3574280753,-72.69296664978137,134.81362674522404,14.37585039336743
2020-02-16 05:38:00+00:00,1.5344879423945992e-13,1.386178447778503e-13,0.0,462907.2017276329,-75.8347600210358,136.6301555293695,14.510841711597914,1.8552889616451523e-13,463030.2978642341,-76.45991014276743,137.12322271359693,14.546490737332071
2020-02-16 05:39:00+00:00,1.430955958090715e-13,1.384552072056867e-13,0.0,463577.3591281413,-79.56559197972001,140.416375307681,14.77992364570811,1.5183891864916875e-13,463668.5462555561,-80.17911411663303,141.39010913462678,14.84761711519229
2020-02-16 05:40:00+00:00,1.3263969247293792e-13,1.3823616430015924e-13,0.0,464053.0218079868,-83.18772882333076,148.670311518983,15.34685335039864,1.3305483656282013e-13,464110.99653246516,-83.76253075383026,151.19680293948736,15.518063995677727
2020-02-16 05:41:00+00:00,1.2220006483990963e-13,1.3795843556119235e-13,0.0,464327.4023324377,-86.33338286805864,-5.643441426540562,17.07593680980281,1.2602989466011593e-13,464351.3487461324,-86.67414931046166,3.567564896848225,17.692781794357174
2020-02-16 05:42:00+00:00,1.116884857879917e-13,1.3762423794484106e-13,0.0,464396.7248771773,-86.91020908221765,-119.6934246484705,21.489271658901984,,464386.3459659144,-86.57198356713145,-110.42518116043004,22.109932454554833
2020-02-16 05:43:00+00:00,1.0099439470918369e-13,1.372397375646635e-13,0.0,464260.3351724297,-84.16218079389307,-82.622055364236,11.977363622194046,7.914136294504563e-14,464215.8531179408,-83.58773016926895,-80.08254322748301,8.149442315288548
2020-02-16 05:44:00+00:00,9.030466907723864e-14,1.3681438391526823e-13,0.0,463920.68371242145,-80.60587841734795,-71.7336324230526,0.7199257808018134,4.69082568602761e-14,463842.83196874073,-79.99247656521102,-70.75638311945625,0.7878536154647678
2020-02-16 05:45:00+00:00,7.963422124811203e-14,1.3636119173525828e-13,0.0,463383.22808147594,-76.89502087720606,-67.13171785497235,1.043387369633236,7.092721884103268e-14,463273.2206805474,-76.26995340235943,-66.63728677860153,1.0791273216009343
2020-02-16 05:46:00+00:00,6.909041697355572e-14,1.3589772972709416e-13,0.0,462656.2368465932,-73.13195172959784,-64.6796978982571,1.2235226471450948,7.083326059461128e-14,462515.7399051958,-72.50178892747998,-64.3903374366353,1.245591224431332
2020-02-16 05:47:00+00:00,5.880948760277435e-14,1.3544422692254482e-13,0.0,461750.6931449673,-69.3442237780634,-63.20044714834264,1.3388066424771283,4.8415510100877934e-14,461581.8257275483,-68.71124466639486,-63.01622708890171,1.3538658594485264
2020-02-16 05:48:00+00:00,4.8940729700037545e-14,1.3501959376317255e-13,0.0,460680.24246107927,-65.54204825979305,-62.24103661848285,1.4194346222678798,4.6577208216548566e-14,460485.54381764383,-64.9072227216274,-62.11764260177986,1.4304387696362155
2020-02-16 05:49:00+00:00,3.984971045884133e-14,1.3463923101275568e-13,0.0,459460.96458908636,-61.729955498894924,-61.59120017820938,1.4794243289538036,3.8462692620205e-14,459243.35679803556,-61.09375149068344,-61.50605737918894,1.4878783950879955
