time,density,density_orbitmean,validity_flag,altitude,latitude,longitude,local_solar_time
2020-03-25 00:00:00+00:00,2.1220121224066576e-13,1.297316127541401e-13,0.0,439435.50990071986,-12.004151660990592,160.20430182268294,10.579998754985454
2020-03-25 00:00:30+00:00,2.0863726071047736e-13,1.2986237541503699e-13,0.0,440012.527519675,-13.941066876495077,160.17255877902656,10.58621762465377
2020-03-25 00:01:00+00:00,2.0492614342481978e-13,1.3001400757372136e-13,0.0,440622.7812021477,-15.877370957484299,160.1423740011276,10.592540378710666
2020-03-25 00:01:30+00:00,2.0089992424091188e-13,1.3018557076809677e-13,0.0,441264.5284064179,-17.813010080704874,160.11400795050236,10.598984381258035
2020-03-25 00:02:00+00:00,1.9663059336064613e-13,1.303760443538785e-13,0.0,441935.8743182514,-19.747932376723753,160.08773944145952,10.605568219916762
2020-03-25 00:02:30+00:00,1.9224709314746403e-13,1.3058426689960962e-13,0.0,442634.7736820569,-21.68208801618273,160.0638690903586,10.61231193577813
2020-03-25 00:03:00+00:00,1.8772725454781457e-13,1.3080914851277592e-13,0.0,443359.0457349131,-23.61542935601757,160.04272332084105,10.619237290418965
2020-03-25 00:03:30+00:00,1.8314997222134772e-13,1.3104948101144729e-13,0.0,444106.38325705286,-25.54791103587205,160.02465887702442,10.626368066780891
2020-03-25 00:04:00+00:00,1.7860004567489292e-13,1.3130394434047234e-13,0.0,444874.3637785474,-27.479489990961,160.01006818022054,10.633730426285624
2020-03-25 00:04:30+00:00,1.7419351344184966e-13,1.3157110741771073e-13,0.0,445660.4526573615,-29.410125535257084,159.99938559408469,10.641353326510881
2020-03-25 00:05:00+00:00,1.6992503838705299e-13,1.3184960154936102e-13,0.0,446462.01757822745,-31.33977927537395,159.993094901149,10.64926901962626
2020-03-25 00:05:30+00:00,1.6602903140250064e-13,1.3213786289448251e-13,0.0,447276.3363078758,-33.268415002061644,159.9917381194162,10.657513640166506
2020-03-25 00:06:00+00:00,1.6252916178627e-13,1.3243439307905803e-13,0.0,448100.61646612454,-35.1959986037862,159.99592628655887,10.666127923977477
2020-03-25 00:06:30+00:00,1.5950815214707629e-13,1.327378247173237e-13,0.0,448932.002536539,-37.122497813617066,160.00635231337944,10.675158065113736
2020-03-25 00:07:00+00:00,1.570201433271953e-13,1.3304682505992128e-13,0.0,449767.5896881381,-39.04788198088839,160.02380681988376,10.684656771577579
2020-03-25 00:07:30+00:00,1.5505728537966318e-13,1.3336014654716668e-13,0.0,450604.4304647185,-40.97212165253243,160.0491976360862,10.694684565371537
2020-03-25 00:08:00+00:00,1.5373128496886047e-13,1.3367654998068949e-13,0.0,451439.5503231883,-42.8951880379929,160.08357387981005,10.705311387685443
2020-03-25 00:08:30+00:00,1.5304239326530073e-13,1.339951389442283e-13,0.0,452269.95889421366,-44.81705231382247,160.1281562459455,10.716618618181133
2020-03-25 00:09:00+00:00,1.5298167315240943e-13,1.3431496759672724e-13,0.0,453092.6610497702,-46.73768480216279,160.18437511272256,10.728701615409925
2020-03-25 00:09:30+00:00,1.5352401097699869e-13,1.3463507705991697e-13,0.0,453904.6709483126,-48.65705373040885,160.25391922823206,10.741672962581115
2020-03-25 00:10:00+00:00,1.5461259571179586e-13,1.3495486750743672e-13,0.0,454703.0247351192,-50.57512380473734,160.33879838958387,10.755666646144048
2020-03-25 00:10:30+00:00,1.5622331979553568e-13,1.352739488029708e-13,0.0,455484.7943460373,-52.49185420018089,160.44142514421557,10.770843502655463
2020-03-25 00:11:00+00:00,1.582039357894145e-13,1.3559213208480512e-13,0.0,456247.11194510665,-54.40719606827193,160.56472267975104,10.787398411267656
2020-03-25 00:11:30+00:00,1.6049529733376155e-13,1.359093772439857e-13,0.0,456987.1728407154,-56.32108911857156,160.71226900315094,10.805569905784534
2020-03-25 00:12:00+00:00,1.630936259052796e-13,1.36225877329209e-13,0.0,457702.2511717221,-58.23345705470771,160.88849284272985,10.825653234768513
2020-03-25 00:12:30+00:00,1.6591381510892922e-13,1.3654201102085018e-13,0.0,458389.69997184724,-60.14420115653126,161.09894385508935,10.848018375336874
2020-03-25 00:13:00+00:00,1.6895650454637094e-13,1.3685817101146836e-13,0.0,459046.9625739483,-62.05319130353799,161.35067229206868,10.873135344291764
2020-03-25 00:13:30+00:00,1.7219129393135542e-13,1.3717452415859144e-13,0.0,459671.59275580663,-63.960253142787685,161.65277342954903,10.901610493375575
2020-03-25 00:14:00+00:00,1.7547713049155354e-13,1.3749139831092544e-13,0.0,460261.26418691594,-65.86514933541214,162.01718627977144,10.934239756759965
2020-03-25 00:14:30+00:00,1.7869641191638723e-13,1.3780908934616875e-13,0.0,460813.7832399579,-67.76755137962665,162.45989623182007,10.972088827080096
2020-03-25 00:15:00+00:00,1.8170405308439269e-13,1.3812774068143813e-13,0.0,461327.09037060756,-69.66699572096904,163.00280050546766,11.016617519027996
