time,density,altitude,latitude,longitude,local_solar_time
2020-03-04 00:00:00+00:00,1.866982401199867e-13,435344.92742053885,21.502961901023124,-173.03390456517062,12.268585193740499
2020-03-04 00:00:10+00:00,1.8966142479815482e-13,435311.8129535271,20.85694857730208,-173.0415776197699,12.270851857124493
2020-03-04 00:00:20+00:00,1.9423384922371384e-13,435282.5577926971,20.210885228088152,-173.04954056133363,12.273099194711538
2020-03-04 00:00:30+00:00,1.9423042486711335e-13,435257.21826050896,19.56477384679488,-173.05778132810138,12.27532801059012
2020-03-04 00:00:40+00:00,1.9808866200462832e-13,435235.8475958044,18.918616409492227,-173.0662881434651,12.27753908992548
2020-03-04 00:00:50+00:00,1.9771363351731895e-13,435218.4964278573,18.272414928265444,-173.07504959296276,12.279733193652763
2020-03-04 00:01:00+00:00,1.8849697359176772e-13,435205.21339479275,17.6261714588959,-173.08405454233636,12.281911064026959
2020-03-04 00:01:10+00:00,1.9837177220725105e-13,435196.04737316165,16.979888042736164,-173.09329214162898,12.284073424436242
2020-03-04 00:01:20+00:00,2.0277578296166573e-13,435191.04347162694,16.33356675464864,-173.1027518190008,12.286220979641376
2020-03-04 00:01:30+00:00,2.0141437013782312e-13,435190.24484644644,15.68720969874663,-173.11242323907072,12.288354418638454
2020-03-04 00:01:40+00:00,1.9184266476959752e-13,435193.6934359092,15.040818972716252,-173.12229634121607,12.290474412193797
2020-03-04 00:01:50+00:00,1.9836233994529868e-13,435201.428009497,14.394396717631995,-173.13236125818318,12.29258161809533
2020-03-04 00:02:00+00:00,2.139844523679836e-13,435213.48685752694,13.74794507783356,-173.14260835750866,12.294676678478393
2020-03-04 00:02:10+00:00,2.0899581176221406e-13,435229.9044080023,13.101466218413405,-173.15302818750433,12.296760223513347
2020-03-04 00:02:20+00:00,1.9462258960797872e-13,435250.71387668326,12.454962311905469,-173.1636115181216,12.298832868478991
2020-03-04 00:02:30+00:00,2.0250155548981603e-13,435275.9466529535,11.808435567036655,-173.17434925589382,12.300895219664133
2020-03-04 00:02:40+00:00,2.044099536438581e-13,435305.6303504072,11.161888172745261,-173.18523251659647,12.302947869321853
2020-03-04 00:02:50+00:00,1.9749503778233552e-13,435339.79332141485,10.51532236936625,-173.19625254529734,12.304991401084987
2020-03-04 00:03:00+00:00,2.0276874709050002e-13,435378.4582458483,9.868740383007335,-173.20740073329284,12.307026388925237
2020-03-04 00:03:10+00:00,1.9674155658128845e-13,435421.6488376595,9.222144468438444,-173.21866861974019,12.309053396869805
