time,density,density_orbitmean,validity_flag,altitude,latitude,longitude,local_solar_time
2020-04-14 00:00:00+00:00,2.553209793746909e-13,1.520345255275579e-13,0.0,443981.95452994294,72.14535030126873,-39.15461409794828,21.38435170044027
2020-04-14 00:00:30+00:00,2.5947702374002184e-13,1.5195426537179672e-13,0.0,444228.00778833963,74.04475122350676,-38.23042023417678,21.45429938968786
2020-04-14 00:01:00+00:00,2.6300282697527525e-13,1.5188914951700012e-13,0.0,444448.8777772896,75.93735269517876,-37.03161194147007,21.542554708034647
2020-04-14 00:01:30+00:00,2.6658473217421956e-13,1.5183893919385418e-13,0.0,444643.3068829961,77.82021119914724,-35.43187626099021,21.657538519637598
2020-04-14 00:02:00+00:00,2.701918455087036e-13,1.518029369323576e-13,0.0,444810.19024832547,79.68822536177704,-33.21559774476545,21.813625188094825
2020-04-14 00:02:30+00:00,2.738121171848758e-13,1.5178054620524268e-13,0.0,444948.58375533763,81.53181509313745,-29.985497565564206,22.037299969292228
2020-04-14 00:03:00+00:00,2.7740508200984164e-13,1.517707795998168e-13,0.0,445057.70146253984,83.3309583804522,-24.935300498091312,22.382314546411823
2020-04-14 00:03:30+00:00,2.809252316128438e-13,1.5177267171854245e-13,0.0,445136.92429117113,85.03736102833287,-16.227935855474154,22.971140301986416
2020-04-14 00:04:00+00:00,2.842300471793912e-13,1.5178447030726372e-13,0.0,445185.8022039663,86.51243403979437,0.6920045191890705,0.10747112159394412
2020-04-14 00:04:30+00:00,2.8745823878051054e-13,1.518047849850272e-13,0.0,445204.0560854338,87.33901881918821,33.671403132593184,2.3144325202380287
2020-04-14 00:05:00+00:00,2.904523134406157e-13,1.5183212736423167e-13,0.0,445191.57976442575,86.93725937755248,71.99662364369723,4.8777820553069935
2020-04-14 00:05:30+00:00,2.9269840210283644e-13,1.5186485679769413e-13,0.0,445148.441521422,85.6339901255539,94.15753821147007,6.363511164160508
2020-04-14 00:06:00+00:00,2.946859336384579e-13,1.5190177350062213e-13,0.0,445074.8810244547,83.98944061018167,105.19008763914869,7.107349243023662
2020-04-14 00:06:30+00:00,2.963177373727353e-13,1.5194141700281544e-13,0.0,444971.31067480426,82.21690883797565,111.31029706606915,7.523697979383863
2020-04-14 00:07:00+00:00,2.972724757805264e-13,1.5198199386760648e-13,0.0,444838.313237044,80.38679930553808,115.09674373707318,7.784462527680809
2020-04-14 00:07:30+00:00,2.97538930917177e-13,1.5202192598059774e-13,0.0,444676.6340569025,78.52648921074076,117.63376726605642,7.961932197519281
2020-04-14 00:08:00+00:00,2.972337975634922e-13,1.5205972549624928e-13,0.0,444487.1829182543,76.64844761608643,119.4336642454506,8.090260096011793
2020-04-14 00:08:30+00:00,2.9636313069948505e-13,1.5209428973245015e-13,0.0,444271.02828913275,74.75907518401192,120.76521793872377,8.18736510788829
2020-04-14 00:09:00+00:00,2.947715885935225e-13,1.521248998921395e-13,0.0,444029.3942662915,72.86196426857582,121.7817395181471,8.263467978251054
2020-04-14 00:09:30+00:00,2.924164062232607e-13,1.521517827051164e-13,0.0,443763.652602694,70.95927245897985,122.57664666059227,8.324796552398265
2020-04-14 00:10:00+00:00,2.894107690497305e-13,1.5217571824812683e-13,0.0,443475.3144152509,69.05236578669866,123.20995325938468,8.375351756634387
2020-04-14 00:10:30+00:00,2.859388098684161e-13,1.5219767411331445e-13,0.0,443166.0290450929,67.14214601820797,123.72191022643506,8.417816985218614
2020-04-14 00:11:00+00:00,2.818691557775821e-13,1.5221877806069035e-13,0.0,442837.5792664392,65.22922894085896,124.14049334166751,8.454057290169317
2020-04-14 00:11:30+00:00,2.773272740985434e-13,1.5224003506954112e-13,0.0,442491.86520648375,63.314046932759894,124.48573778852398,8.485408350419467
2020-04-14 00:12:00+00:00,2.723842441102689e-13,1.5226215961679852e-13,0.0,442130.8914998146,61.39691096547774,124.7723626233556,8.512851436420215
2020-04-14 00:12:30+00:00,2.670905226127355e-13,1.522860844340888e-13,0.0,441756.74591595586,59.47804947849491,125.01142150733666,8.537123458936687
2020-04-14 00:13:00+00:00,2.6142105895591803e-13,1.5231259201816152e-13,0.0,441371.6031936938,57.5576337925286,125.21137574963971,8.558788505262966
2020-04-14 00:13:30+00:00,2.551385711260896e-13,1.523432491012514e-13,0.0,440977.72063689306,55.63579495599091,125.37881208677507,8.578285691178408
2020-04-14 00:14:00+00:00,2.486632355572963e-13,1.5237875965688708e-13,0.0,440577.4369531255,53.712635299923555,125.51893494234102,8.5959619782661
2020-04-14 00:14:30+00:00,2.4202593192444043e-13,1.5241953713810046e-13,0.0,440173.1546015702,51.78823651730962,125.63591163586558,8.61209518783542
2020-04-14 00:15:00+00:00,2.3538436069045355e-13,1.5246621788800025e-13,0.0,439767.3247459205,49.8626654701561,125.73311935262282,8.626910465577682
2020-04-14 00:15:30+00:00,2.287063205230832e-13,1.5251942745821315e-13,0.0,439362.4349001022,47.93597853250834,125.81332487387284,8.640592263582016
2020-04-14 00:16:00+00:00,2.2210491494244755e-13,1.5257942647199427e-13,0.0,438961.0015483126,46.00822466983617,125.87881748780337,8.653293201065186
2020-04-14 00:16:30+00:00,2.1550293441528928e-13,1.526466875498915e-13,0.0,438565.5561227938,44.07944779626594,125.93150880113731,8.665140718479037
2020-04-14 00:17:00+00:00,2.090927359888364e-13,1.5272162617256884e-13,0.0,438178.6254174905,42.14968858864785,125.97300856633115,8.676242132656766
2020-04-14 00:17:30+00:00,2.0290296993025193e-13,1.5280446243092493e-13,0.0,437802.72771645617,40.218985836269226,126.0046830447581,8.686688527692674
