time,density,density_orbitmean,validity_flag,altitude,latitude,longitude,local_solar_time
2020-02-12 00:00:00+00:00,2.628073974799043e-13,1.3589218484990794e-13,0.0,440055.10149419867,51.707612616906395,-146.97676790147474,13.964244894945951
2020-02-12 00:00:30+00:00,2.714823064920503e-13,1.3620485398577613e-13,0.0,439650.9445107952,49.781871127212796,-146.88063936670932,13.978986809378554
2020-02-12 00:01:00+00:00,2.8037796051527034e-13,1.3653056746343746e-13,0.0,439248.3987746462,47.85501942883715,-146.80138827241683,13.992603561099264
2020-02-12 00:01:30+00:00,2.889965552886372e-13,1.3686650880366943e-13,0.0,438850.010931897,45.9271064223202,-146.7367455980674,14.005246418147829
2020-02-12 00:02:00+00:00,2.9728349291872283e-13,1.3721028185991813e-13,0.0,438458.337579716,43.998176018713146,-146.68481602785687,14.017041734914603
2020-02-12 00:02:30+00:00,3.051784627543554e-13,1.375595531651868e-13,0.0,438075.92875890154,42.06826892734014,-146.64400298151273,14.028095950087273
2020-02-12 00:03:00+00:00,3.1263560652571454e-13,1.379117004100649e-13,0.0,437705.3162009893,40.13742400130159,-146.6129509541258,14.038499430662412
2020-02-12 00:03:30+00:00,3.196019944237987e-13,1.3826405779601266e-13,0.0,437349.002657718,38.205679302469974,-146.59050061578657,14.04832946530302
2020-02-12 00:04:00+00:00,3.25759837112351e-13,1.3861405229865075e-13,0.0,437009.4483956853,36.27307283144329,-146.5756534047742,14.05765262479191
2020-02-12 00:04:30+00:00,3.312378117847484e-13,1.3895932500078294e-13,0.0,436689.0571111953,34.33964322369278,-146.56754351675892,14.06652662941966
2020-02-12 00:05:00+00:00,3.3606565358621283e-13,1.3929751169664968e-13,0.0,436390.1626724191,32.40543013067349,-146.56541540051035,14.07500184926959
2020-02-12 00:05:30+00:00,3.400045523789833e-13,1.3962622823191572e-13,0.0,436115.0226422632,30.470474663011018,-146.56860559319063,14.083122515198799
2020-02-12 00:06:00+00:00,3.430610070439403e-13,1.3994342965776688e-13,0.0,435865.8029310871,28.534819576612446,-146.57652795324245,14.090927703312076
2020-02-12 00:06:30+00:00,3.4519217398759955e-13,1.4024696275156332e-13,0.0,435644.57401673775,26.598509489124844,-146.58866147132366,14.098452147566755
2020-02-12 00:07:00+00:00,3.4638650947029637e-13,1.4053487492304155e-13,0.0,435453.30594903696,24.661590924962137,-146.60454023451373,14.105726908824963
2020-02-12 00:07:30+00:00,3.4659129710373037e-13,1.4080535482124757e-13,0.0,435293.8514398923,22.724112335505055,-146.62374508406427,14.112779931003924
2020-02-12 00:08:00+00:00,3.4577825109845694e-13,1.4105649468062886e-13,0.0,435167.93754761573,20.786124078273357,-146.64589656700588,14.119636510969192
2020-02-12 00:08:30+00:00,3.440245196484374e-13,1.41286776230859e-13,0.0,435077.1531116441,18.847678356731915,-146.67064896716917,14.126319696465927
2020-02-12 00:09:00+00:00,3.4133027276526396e-13,1.4149517771564737e-13,0.0,435022.93907911703,16.908829183238947,-146.69768526604227,14.132850622062175
2020-02-12 00:09:30+00:00,3.377523999026441e-13,1.4168061612518988e-13,0.0,435006.5791951241,14.96963225860792,-146.72671278559073,14.139248799627444
2020-02-12 00:10:00+00:00,3.3336220161808707e-13,1.4184246587633357e-13,0.0,435029.1986641027,13.030144809599417,-146.75745943086866,14.145532368794612
2020-02-12 00:10:30+00:00,3.2827895660230346e-13,1.419802206119001e-13,0.0,435091.74721128587,11.090425455788797,-146.7896704065022,14.15171831598379
2020-02-12 00:11:00+00:00,3.2258658427018837e-13,1.4209320488749213e-13,0.0,435195.001158054,9.150534058171875,-146.82310532416227,14.157822667053333
2020-02-12 00:11:30+00:00,3.163737777976899e-13,1.4218174570190797e-13,0.0,435339.55757140554,7.210531524011258,-146.85753555661213,14.163860663819351
2020-02-12 00:12:00+00:00,3.097185855215579e-13,1.4224644230918228e-13,0.0,435525.8252446903,5.270479568526431,-146.89274188907314,14.169846920601042
2020-02-12 00:12:30+00:00,3.027522974974734e-13,1.4228784734311388e-13,0.0,435754.03075908683,3.330440567762638,-146.92851234217906,14.175795569356328
2020-02-12 00:13:00+00:00,2.955699044473114e-13,1.4230686816655326e-13,0.0,436024.21019319724,1.390477284948125,-146.96464013038624,14.181720395788732
2020-02-12 00:13:30+00:00,2.8821574988872147e-13,1.4230431110719668e-13,0.0,436336.21071286406,-0.5493473263186338,-147.00092173907495,14.187634967539832
2020-02-12 00:14:00+00:00,2.80803084098804e-13,1.42281810112134e-13,0.0,436689.69768788293,-2.488970387896301,-147.03715508758597,14.193552756653958
2020-02-12 00:14:30+00:00,2.733699410616059e-13,1.4224072148976622e-13,0.0,437084.14890826494,-4.428329334683134,-147.07313768704103,14.199487262389923
2020-02-12 00:15:00+00:00,2.659691784920924e-13,1.4218240919089515e-13,0.0,437518.86282937415,-6.367362162239397,-147.10866477714413,14.20545213543484
2020-02-12 00:15:30+00:00,2.5868984158125193e-13,1.4210876210622859e-13,0.0,437992.9521907754,-8.306007721153074,-147.14352749735912,14.211461299824407
2020-02-12 00:16:00+00:00,2.514803180957882e-13,1.420214667735354e-13,0.0,438505.3486991087,-10.24420589861392,-147.1775108666099,14.217529087631092
2020-02-12 00:16:30+00:00,2.44405535806574e-13,1.419226821910044e-13,0.0,439054.79901669826,-12.181897853114345,-147.2103917724459,14.223670373018567
2020-02-12 00:17:00+00:00,2.374806744937957e-13,1.4181455690908368e-13,0.0,439639.87339235283,-14.119026179891168,-147.24193663909864,14.229900727705171
2020-02-12 00:17:30+00:00,2.307217752653861e-13,1.4169921108150227e-13,0.0,440258.9653412076,-16.055535120913873,-147.27189903375285,14.236236580545715
2020-02-12 00:18:00+00:00,2.2413848211607017e-13,1.415792718526014e-13,0.0,440910.3032092098,-17.99137062291691,-147.30001687120398,14.242695403887549
2020-02-12 00:18:30+00:00,2.177335548962716e-13,1.4145681850882383e-13,0.0,441591.9662276581,-19.926480589093874,-147.32600938971282,14.249295915180689
2020-02-12 00:19:00+00:00,2.1151969395759923e-13,1.4133443568347962e-13,0.0,442301.8888100991,-21.860815005988414,-147.34957362541408,14.256058312016613
2020-02-12 00:19:30+00:00,2.0547355453986708e-13,1.4121406677639168e-13,0.0,443037.86426043976,-23.79432612508389,-147.3703803914474,14.263004540186518
2020-02-12 00:20:00+00:00,1.996199957681317e-13,1.410973466729705e-13,0.0,443797.5487204557,-25.726968462471966,-147.38806969076302,14.270158599494607
2020-02-12 00:20:30+00:00,1.939617988212898e-13,1.4098596633283212e-13,0.0,444578.47672197316,-27.65869882552736,-147.40224526200564,14.277546907365195
2020-02-12 00:21:00+00:00,1.8850057407446245e-13,1.4088144802539008e-13,0.0,445378.0717483163,-29.589476300938404,-147.4124682499862,14.285198720781015
2020-02-12 00:21:30+00:00,1.8320438560839826e-13,1.4078477618861632e-13,0.0,446193.6635330608,-31.519262240440526,-147.41824960370158,14.293146643204562
2020-02-12 00:22:00+00:00,1.780973785354914e-13,1.406965575324808e-13,0.0,447022.495863514,-33.44802023228722,-147.41904105984466,14.301427225493303
2020-02-12 00:22:30+00:00,1.731567845972744e-13,1.4061720520181652e-13,0.0,447861.74200904835,-35.37571591487636,-147.41422425560805,14.310081691835446
2020-02-12 00:23:00+00:00,1.6838893871432342e-13,1.4054682694162176e-13,0.0,448708.509007602,-37.302316766309545,-147.40309747315644,14.319156823421636
2020-02-12 00:23:30+00:00,1.6374499257634228e-13,1.4048542823020466e-13,0.0,449559.8593575228,-39.22779182407336,-147.38485960651698,14.328706027317786
2020-02-12 00:24:00+00:00,1.5923398414830215e-13,1.4043272232793124e-13,0.0,450412.81168075465,-41.152111271485495,-147.35859019284493,14.338790667715585
2020-02-12 00:24:30+00:00,1.5484187341201234e-13,1.4038769848266412e-13,0.0,451264.36272410676,-43.075245900671234,-147.32322484425367,14.349481703809335
2020-02-12 00:25:00+00:00,1.5055132964347508e-13,1.4034966243621794e-13,0.0,452111.49566053227,-44.99716641074585,-147.27752425524886,14.360861755967523
2020-02-12 00:25:30+00:00,1.4636404973931798e-13,1.4031732322376746e-13,0.0,452951.1916617602,-46.917842515503644,-147.22003523121805,14.373027703834005
2020-02-12 00:26:00+00:00,1.4228115349685594e-13,1.4028919085658087e-13,0.0,453780.4470178997,-48.83724178062246,-147.14904075838544,14.386094014996583
2020-02-12 00:26:30+00:00,1.3823070844166977e-13,1.4026398995172914e-13,0.0,454596.2827956816,-50.75532808374438,-147.06249579594026,14.400197025513432
2020-02-12 00:27:00+00:00,1.3429449849171385e-13,1.4024016651556526e-13,0.0,455395.7583233332,-52.67205965712168,-146.95794333307813,14.415500536109299
2020-02-12 00:27:30+00:00,1.3041427708109894e-13,1.4021606782366556e-13,0.0,456175.9831178868,-54.587386397629814,-146.83240353658636,14.43220320233712
2020-02-12 00:28:00+00:00,1.2656005686768266e-13,1.4019008720244932e-13,0.0,456934.1292696912,-56.50124637150588,-146.68222542100298,14.450548423234682
2020-02-12 00:28:30+00:00,1.2273408913193378e-13,1.4016073670446463e-13,0.0,457667.44813657366,-58.41356104318344,-146.50288499829998,14.470837798012141
2020-02-12 00:29:00+00:00,1.1894645413527882e-13,1.4012666389941597e-13,0.0,458373.27718766313,-60.32422867976386,-146.28870639129798,14.493449718491881
2020-02-12 00:29:30+00:00,1.151409460514543e-13,1.4008625624194228e-13,0.0,459049.0591034703,-62.233115133612976,-146.03246928071897,14.518865539306045
2020-02-12 00:30:00+00:00,1.1131655674282627e-13,1.400385977362884e-13,0.0,459692.3444730202,-64.1400405977326,-145.72484474256777,14.54770718873819
2020-02-12 00:30:30+00:00,1.0746447995774615e-13,1.3998231069590366e-13,0.0,460300.80082688015,-66.04476010100163,-145.3535655500073,14.580792481933436
2020-02-12 00:31:00+00:00,1.0360468960963628e-13,1.3991669752749933e-13,0.0,460872.2248343192,-67.94693406008822,-144.9021739418377,14.619218603002516
2020-02-12 00:31:30+00:00,9.974867541496037e-14,1.398405630961443e-13,0.0,461404.5461163018,-69.8460824491016,-144.34807301723615,14.664492012042107
2020-02-12 00:32:00+00:00,9.592070469979281e-14,1.3975335193035132e-13,0.0,461895.83375883196,-71.74151074138813,-143.6593890352158,14.718737625177035
2020-02-12 00:32:30+00:00,9.218350008916726e-14,1.3965479073198254e-13,0.0,462344.2997930441,-73.63218524507688,-142.78970963349798,14.78504959994827
2020-02-12 00:33:00+00:00,8.853907655909977e-14,1.395446400728329e-13,0.0,462748.3005794985,-75.51651250640056,-141.66883158975966,14.868108151368766
2020-02-12 00:33:30+00:00,8.502794232433675e-14,1.3942284804779179e-13,0.0,463106.3449453488,-77.39192507522112,-140.18554232250077,14.975327451713927
2020-02-12 00:34:00+00:00,8.164248922073285e-14,1.3928949025676388e-13,0.0,463417.1174809737,-79.25404496490695,-138.15331380167086,15.119142703333498
2020-02-12 00:34:30+00:00,7.839158480029974e-14,1.3914483570648325e-13,0.0,463679.48567295447,-81.0948342087127,-135.23605600853782,15.321959908099682
2020-02-12 00:35:00+00:00,7.529551144985035e-14,1.3898886786719245e-13,0.0,463892.4975279886,-82.89800962826497,-130.77070691703454,15.627983202313708
2020-02-12 00:35:30+00:00,7.233472223029864e-14,1.388226898527642e-13,0.0,464055.37857691105,-84.62592098322176,-123.29507825241107,16.13469180700475
2020-02-12 00:36:00+00:00,6.953715022611356e-14,1.3864711031248684e-13,0.0,464167.5342173809,-86.17553145598552,-109.22881654180159,17.080775960339576
2020-02-12 00:36:30+00:00,6.692784554694615e-14,1.3846281647899975e-13,0.0,464228.5639980119,-87.22982047401234,-80.98949808968084,18.97173058941977
2020-02-12 00:37:00+00:00,6.449032811616815e-14,1.3827030714881193e-13,0.0,464238.27057647426,-87.16772516353308,-41.22710572538522,21.630890167373305
