time,density,altitude,latitude,longitude,local_solar_time
2020-03-19 00:00:00+00:00,,442865.07512931805,-24.046032630737553,-13.426713414443924,22.974852671577302
2020-03-19 00:00:10+00:00,,442613.9513976276,-23.4016183289675,-13.43320024529556,22.977198558388444
2020-03-19 00:00:20+00:00,,442365.5182772763,-22.757108123624324,-13.440024622505895,22.979521942108626
2020-03-19 00:00:30+00:00,,442119.8667694228,-22.112503700993553,-13.44717307837954,22.981823720556235
2020-03-19 00:00:40+00:00,,441877.08120656013,-21.467806751745695,-13.454632554243629,22.984104764366027
2020-03-19 00:00:50+00:00,,441637.24651937373,-20.823019018737693,-13.462390374569994,22.986365918544905
2020-03-19 00:01:00+00:00,,441400.44585565664,-20.17814226071277,-13.470434223963107,22.98860800409095
2020-03-19 00:01:10+00:00,,441166.76105841063,-19.533178251843754,-13.478752159868318,22.990831817231022
2020-03-19 00:01:20+00:00,,440936.26986726,-18.888128817824946,-13.487332534630399,22.99303813444739
2020-03-19 00:01:30+00:00,,440709.0518966848,-18.24299579178028,-13.496164040918694,22.99522770953368
2020-03-19 00:01:40+00:00,,440485.18225210253,-17.59778105202403,-13.50523566121141,22.997401277048134
2020-03-19 00:01:50+00:00,,440264.7353915749,-16.95248647604131,-13.514536636915478,22.99955955420165
2020-03-19 00:02:00+00:00,,440047.7835092824,-16.307113999211737,-13.524056484433805,23.001703239872718
2020-03-19 00:02:10+00:00,,439834.397511241,-15.66166555125575,-13.533784996992697,23.003833014569494
2020-03-19 00:02:20+00:00,,439624.64634906035,-15.01614311194775,-13.54371215139969,23.005949546448157
2020-03-19 00:02:30+00:00,,439418.59464915656,-14.370548664454319,-13.55382819157296,23.008053485970738
2020-03-19 00:02:40+00:00,,439216.3096355917,-13.72488422469002,-13.564123537231138,23.010145471794566
2020-03-19 00:02:50+00:00,,439017.85170519445,-13.079151828144811,-13.57458883981797,23.0122261271283
2020-03-19 00:03:00+00:00,,438823.2826636862,-12.4333535306126,-13.585214897077115,23.014296065512376
2020-03-19 00:03:10+00:00,,438632.6605576081,-11.787491428628929,-13.595992711879525,23.016355886727194
2020-03-19 00:03:20+00:00,,438446.0417296104,-11.14156759574843,-13.606913434721703,23.018406180711015
2020-03-19 00:03:30+00:00,,438263.48022502195,-10.495584171195361,-13.617968373151013,23.020447527017676
2020-03-19 00:03:40+00:00,,438085.0275155613,-9.84954329211829,-13.629148966370161,23.02248049633858
2020-03-19 00:03:50+00:00,,437910.73419970274,-9.203447101750116,-13.640446795427923,23.02450564990872
2020-03-19 00:04:00+00:00,,437740.6473958269,-8.557297794014067,-13.65185356844331,23.02652354057705
2020-03-19 00:04:10+00:00,,437574.8119110819,-7.911097549087866,-13.663361094171092,23.028534714398162
2020-03-19 00:04:20+00:00,,437413.2716229409,-7.264848581023609,-13.674961294893272,23.03053970985828
2020-03-19 00:04:30+00:00,,437256.0684569916,-6.618553107186214,-13.686646186438463,23.032539059292276
2020-03-19 00:04:40+00:00,,437103.2393354969,-5.9722133693532395,-13.698407864512687,23.034533289624438
2020-03-19 00:04:50+00:00,,436954.82248257473,-5.325831611565413,-13.710238514281762,23.03652292181562
2020-03-19 00:05:00+00:00,,436810.85064618196,-4.679410096267709,-13.722130378388043,23.038508473079773
2020-03-19 00:05:10+00:00,,436671.35669005755,-4.032951100631908,-13.73407576881332,23.040490455923134
