time,density,altitude,latitude,longitude,local_solar_time
2020-03-01 00:00:00+00:00,9.371763990471853e-14,439716.01311220974,51.08130252297454,15.316762588307574,0.81494724943866
2020-03-01 00:00:10+00:00,9.439365510874121e-14,439845.62041644845,51.72312597973244,15.350854884669177,0.8199982220969417
2020-03-01 00:00:20+00:00,1.021036918551528e-13,439975.1348320218,52.36482071934383,15.387123790424395,0.8251943020536245
2020-03-01 00:00:30+00:00,1.0658081523559072e-13,440104.4675900107,53.00638443367587,15.425684581120308,0.8305431743163183
2020-03-01 00:00:40+00:00,1.0122177812083447e-13,440233.52625362575,53.6478146710549,15.466660599113304,0.8360530617671813
2020-03-01 00:00:50+00:00,9.781402296892065e-14,440362.22331250086,54.28910882621723,15.510183886717423,0.8417327671983088
2020-03-01 00:01:00+00:00,1.324433489420878e-13,440490.47038636915,54.93026412104165,15.556396012464578,0.8475917284829961
2020-03-01 00:01:10+00:00,1.256193875278948e-13,440618.179060542,55.57127757978413,15.605449001019311,0.8536400806573496
2020-03-01 00:01:20+00:00,1.2832890332317473e-13,440745.26021771133,56.212145989951324,15.657506271835375,0.8598887183228214
2020-03-01 00:01:30+00:00,1.2489177211349037e-13,440871.62866091356,56.85286591431292,15.712743727970363,0.8663493683211634
2020-03-01 00:01:40+00:00,1.2892259559405362e-13,440997.1977456566,57.49343362987153,15.771350983134768,0.8730346716250423
2020-03-01 00:01:50+00:00,1.2520814087205436e-13,441121.881420129,58.13384510643742,15.833532734951412,0.8799582747137258
2020-03-01 00:02:00+00:00,1.2916084665625757e-13,441245.59514877386,58.7740959645301,15.899510300715603,0.8871349320448836
2020-03-01 00:02:10+00:00,1.4442809144108615e-13,441368.256333624,59.41418145146322,15.9695233730393,0.8945806231848223
2020-03-01 00:02:20+00:00,1.461842464610336e-13,441489.78030209895,60.0540963779159,16.043831887018182,0.902312677082115
2020-03-01 00:02:30+00:00,1.2681000950786553e-13,441610.0860948637,60.69383507400062,16.122718277956647,0.9103499228157617
2020-03-01 00:02:40+00:00,1.3079719850134602e-13,441729.0922522191,61.33339133236955,16.20648995046197,0.9187128539977181
2020-03-01 00:02:50+00:00,1.2799217436101682e-13,441846.7171925632,61.97275834538038,16.295482088826727,0.9274238162190329
2020-03-01 00:03:00+00:00,,441962.88386693876,62.61192860075584,16.390060865152062,0.9365072210119649
2020-03-01 00:03:10+00:00,,442077.51309430506,63.250893836925506,16.490627150883828,0.9459897931112344
2020-03-01 00:03:20+00:00,,442190.5280498769,63.889644919072865,16.597620617374655,0.9559008439120689
2020-03-01 00:03:30+00:00,,442301.85371839255,64.52817174430126,16.71152466804584,0.9662726003682955
2020-03-01 00:03:40+00:00,1.3989126319077646e-13,442411.41462785564,65.16646308407663,16.83287190682457,0.9771405693803032
2020-03-01 00:03:50+00:00,1.5049073444891177e-13,442519.1384465983,65.80450645814781,16.962250540910123,0.9885439647333669
2020-03-01 00:04:00+00:00,1.5187581359129552e-13,442624.9529175842,66.4422879464734,17.100311886944755,1.0005262075964723
2020-03-01 00:04:10+00:00,1.4666544739096225e-13,442728.78830064647,67.07979199232427,17.247778971733958,1.0131354997285769
