time,density,density_orbitmean,validity_flag,altitude,latitude,longitude,local_solar_time
2020-04-25 00:00:00+00:00,4.7693074965695776e-14,1.496075070916107e-13,0.0,438821.27367504407,-10.41282278259681,-62.720025353345015,19.85178357425408
2020-04-25 00:00:30+00:00,4.70779639468495e-14,1.495091506100307e-13,0.0,438319.40583949257,-8.474894576834933,-62.753686812213395,19.85787378808852
2020-04-25 00:01:00+00:00,4.695314979244124e-14,1.4943861386285072e-13,0.0,437854.8930640733,-6.5365227405678175,-62.78825071517897,19.863903838974455
2020-04-25 00:01:30+00:00,4.7409897764449065e-14,1.4939541585903913e-13,0.0,437428.84653550386,-4.597766764624799,-62.82350092326149,19.86988813617742
2020-04-25 00:02:00+00:00,4.847528632714819e-14,1.493789441632202e-13,0.0,437042.18551849853,-2.6586870850449484,-62.8592276208348,19.87584066740621
2020-04-25 00:02:30+00:00,5.0126462720038127e-14,1.4938855057858396e-13,0.0,436695.6309091393,-0.7193449577693607,-62.89522529052912,19.88177513381951
2020-04-25 00:03:00+00:00,5.2460839857089086e-14,1.4942311761069978e-13,0.0,436389.7065792233,1.2201977513484215,-62.93129084427516,19.887705074621994
2020-04-25 00:03:30+00:00,5.5525514737628704e-14,1.4948136823855511e-13,0.0,436124.7482668394,3.159878727832347,-62.96722177180061,19.89364399049896
2020-04-25 00:04:00+00:00,5.930237145311222e-14,1.4956163668303417e-13,0.0,435900.9064635569,5.099635513616729,-63.00281428604821,19.899605467254705
2020-04-25 00:04:30+00:00,6.381395991457276e-14,1.4966240626167647e-13,0.0,435718.1537618609,7.039405715163707,-63.03786153024293,19.905603295341066
2020-04-25 00:05:00+00:00,6.909058677572831e-14,1.4978215209613588e-13,0.0,435576.29176037107,8.979127337051787,-63.072151604244766,19.911651601434546
2020-04-25 00:05:30+00:00,7.511015382455482e-14,1.4991932131927462e-13,0.0,435474.94626204856,10.918739069649503,-63.10546555327359,19.917764982520875
2020-04-25 00:06:00+00:00,8.189674321729951e-14,1.5007210590723493e-13,0.0,435413.5490377182,12.858180558833709,-63.13757514209313,19.92395865428301
2020-04-25 00:06:30+00:00,8.945542009126381e-14,1.502387794630904e-13,0.0,435391.33785911463,14.797392446920266,-63.16824053462024,19.93024860579339
2020-04-25 00:07:00+00:00,9.770497216435288e-14,1.504176230142464e-13,0.0,435407.37817590404,16.736316525844796,-63.19720768948297,19.93665177314404
2020-04-25 00:07:30+00:00,1.0664247234884372e-13,1.5060694830928055e-13,0.0,435460.5770458048,18.674895921610812,-63.22420555360836,19.943186226540337
2020-04-25 00:08:00+00:00,1.1616618572493162e-13,1.50805275468684e-13,0.0,435549.684742555,20.613075460202893,-63.24894265671417,19.94987139733507
2020-04-25 00:08:30+00:00,1.262181275250949e-13,1.5101115892978474e-13,0.0,435673.27952738665,22.55080169071915,-63.27110353136499,19.956728316690857
2020-04-25 00:09:00+00:00,1.3675607756400092e-13,1.5122352621534193e-13,0.0,435829.77513424214,24.488022885201257,-63.290344442565214,19.963779900275025
2020-04-25 00:09:30+00:00,1.4763973710156816e-13,1.5144103909243514e-13,0.0,436017.44932739716,26.42468911406943,-63.30628832010114,19.971051286102526
2020-04-25 00:10:00+00:00,1.588160652455749e-13,1.5166282812516317e-13,0.0,436234.4466079883,28.360752386639046,-63.31851886571995,19.978570227361473
2020-04-25 00:10:30+00:00,1.7019062822873454e-13,1.5188806555168788e-13,0.0,436478.78791002836,30.296166585049754,-63.32657363855251,19.986367553502678
2020-04-25 00:11:00+00:00,1.8168918437622395e-13,1.5211581705622372e-13,0.0,436748.38619776163,32.23088742812938,-63.329935763272196,19.994477722852924
2020-04-25 00:11:30+00:00,1.9320614137167852e-13,1.523455376575216e-13,0.0,437041.0622835979,34.16487237960169,-63.3280241018581,20.002939477948004
2020-04-25 00:12:00+00:00,2.0459475576736244e-13,1.5257634672508329e-13,0.0,437354.55606920086,36.098080534528016,-63.32018125901926,20.011796645141978
2020-04-25 00:12:30+00:00,2.1577099992562584e-13,1.5280729686312376e-13,0.0,437686.53826325946,38.03047238532037,-63.305659077478275,20.021099101587836
2020-04-25 00:13:00+00:00,2.2657321539941933e-13,1.5303774622297517e-13,0.0,438034.6145373201,39.96200955152685,-63.28360072290266,20.030903969576112
2020-04-25 00:13:30+00:00,2.3691737333161337e-13,1.5326674019370518e-13,0.0,438396.3345754128,41.89265425778517,-63.25301865645907,20.04127708503085
2020-04-25 00:14:00+00:00,2.46725122421184e-13,1.5349307572793292e-13,0.0,438769.2033127323,43.82236870283813,-63.2127670033103,20.052294839609985
2020-04-25 00:14:30+00:00,2.560004283850313e-13,1.537149983595117e-13,0.0,439150.6983121466,45.75111425753676,-63.161506829299135,20.06404649559325
2020-04-25 00:15:00+00:00,2.647717108450341e-13,1.539312766617382e-13,0.0,439538.29852369614,47.678850499892555,-63.09766217326667,20.076637117060613
2020-04-25 00:15:30+00:00,2.730457067063785e-13,1.541398493544888e-13,0.0,439929.4847612912,49.60553395340886,-63.01936358407008,20.09019133409184
2020-04-25 00:16:00+00:00,2.8074335946560697e-13,1.54338984815769e-13,0.0,440321.75564500503,51.531116410751814,-62.92437481484892,20.104858229815097
2020-04-25 00:16:30+00:00,2.8777957982615026e-13,1.5452667758699058e-13,0.0,440712.627297963,53.45554264510586,-62.80999665159372,20.120817751836015
2020-04-25 00:17:00+00:00,2.94037621089828e-13,1.5470018816977423e-13,0.0,441099.64794954844,55.37874732455898,-62.67293890648029,20.138289246015653
2020-04-25 00:17:30+00:00,2.994084502356925e-13,1.548571620176858e-13,0.0,441480.41269993037,57.30065100363655,-62.50914777051253,20.157542966294592
2020-04-25 00:18:00+00:00,3.036955654783651e-13,1.5499540180381335e-13,0.0,441852.5632811077,59.22115443221139,-62.31356915369226,20.17891585201552
2020-04-25 00:18:30+00:00,3.0699684504214073e-13,1.5511236558001088e-13,0.0,442213.8084712038,61.14013078002027,-62.07981866379409,20.202833529338424
2020-04-25 00:19:00+00:00,3.0939710757828497e-13,1.552059072322139e-13,0.0,442561.9373283619,63.05741453137503,-61.79971223529478,20.22984160264681
2020-04-25 00:19:30+00:00,3.1097113664956815e-13,1.5527378751324034e-13,0.0,442894.8323107343,64.97278544158769,-61.46258403555766,20.260651127469565
2020-04-25 00:20:00+00:00,3.1179335654250104e-13,1.5531434738847088e-13,0.0,443210.4764952203,66.88594462774584,-61.05427006212808,20.29620637066338
