time,density,density_orbitmean,validity_flag,altitude,latitude,longitude,local_solar_time
2020-03-15 00:00:00+00:00,1.2177528854876126e-13,1.2894620956151441e-13,0.0,443434.7035561912,72.53132813780927,1.5455104230192862,23.953844600048818
2020-03-15 00:00:30+00:00,1.258702415706601e-13,1.2900261964767805e-13,0.0,443681.24157581106,74.42997978572393,2.515940265506982,0.02687488551279671
2020-03-15 00:01:00+00:00,1.297205496261593e-13,1.2907258399953568e-13,0.0,443903.1714258995,76.32137038700134,3.7813838752293947,0.11957275601222506
2020-03-15 00:01:30+00:00,1.3366573167274544e-13,1.291549099162817e-13,0.0,444099.25652393885,78.20223721639577,5.481730492620583,0.24126416116899563
2020-03-15 00:02:00+00:00,1.377348486010255e-13,1.2924877969165782e-13,0.0,444268.4180738097,80.06684173897634,7.859218348660577,0.40809831683107234
2020-03-15 00:02:30+00:00,1.4188905043026864e-13,1.293525705807356e-13,0.0,444409.7318397863,81.90419473788285,11.368392753063613,0.6503782444893211
2020-03-15 00:03:00+00:00,1.4609624236861146e-13,1.2946439454088758e-13,0.0,444522.441801589,83.69071554960752,16.953119587795953,1.0310283380258625
2020-03-15 00:03:30+00:00,1.5040449482269383e-13,1.2958232887295764e-13,0.0,444605.95320188906,85.36751114608715,26.81780840627412,1.6970092384245703
2020-03-15 00:04:00+00:00,1.5481969127775772e-13,1.2970441409863075e-13,0.0,444659.84250586294,86.7598224154372,46.403454708287406,3.0110539890989187
2020-03-15 00:04:30+00:00,1.5925886368143906e-13,1.2982876264527696e-13,0.0,444683.85387833323,87.36898097738708,82.67641584471876,5.437586426364653
2020-03-15 00:05:00+00:00,1.6356683080828562e-13,1.2995330479544844e-13,0.0,444677.9059196571,86.72432524157989,118.49335133320741,7.833717152927488
2020-03-15 00:05:30+00:00,1.6781295810582755e-13,1.30076348278994e-13,0.0,444642.09012469277,85.3178609591456,137.64236669975045,9.118653173777858
2020-03-15 00:06:00+00:00,1.7200246625155436e-13,1.301961394145195e-13,0.0,444576.66595916916,83.63600036303725,147.31467969671255,9.771809019081346
2020-03-15 00:06:30+00:00,1.7604974514175495e-13,1.3031078468887077e-13,0.0,444482.06354092155,81.84732641393451,152.81088976380954,10.146557994652063
2020-03-15 00:07:00+00:00,1.7990104311362153e-13,1.3041897810635434e-13,0.0,444358.8786136471,80.00891393169805,156.2740121542555,10.38576778801361
2020-03-15 00:07:30+00:00,1.835344825539617e-13,1.3051941969565508e-13,0.0,444207.8658584878,78.14373803155162,158.62493549127618,10.550830975755986
2020-03-15 00:08:00+00:00,1.8657029931014016e-13,1.3061064295843483e-13,0.0,444029.9404360056,76.26254971979017,160.3086970123159,10.67141670786777
2020-03-15 00:08:30+00:00,1.891317793558143e-13,1.306923911129895e-13,0.0,443826.17597690504,74.37098021930736,161.56313694339863,10.763380999858356
2020-03-15 00:09:00+00:00,1.9111959636108125e-13,1.3076421794416273e-13,0.0,443597.8048409885,72.47223852103808,162.52591011325958,10.835900840565678
2020-03-15 00:09:30+00:00,1.9247555595134995e-13,1.3082615251547475e-13,0.0,443346.19986436516,70.56827480182235,163.2818753449929,10.894633485020002
2020-03-15 00:10:00+00:00,1.9323629005397527e-13,1.3087820513176477e-13,0.0,443072.8720420413,68.66033526210686,163.8860640538918,10.94324769431455
2020-03-15 00:10:30+00:00,1.9332691496909306e-13,1.3092071310490245e-13,0.0,442779.4583097324,66.74924874392296,164.3756727833468,10.984223238134524
2020-03-15 00:11:00+00:00,1.9278647981085633e-13,1.3095442315290478e-13,0.0,442467.7222677944,64.83558483074219,164.77672259408058,11.019294853881192
