time,density,altitude,latitude,longitude,local_solar_time
2020-03-21 00:00:00+00:00,1.37669093521964e-13,461774.40087452065,-71.94043914436298,-23.05216338398188,22.342976292434862
2020-03-21 00:00:10+00:00,1.4553745208692387e-13,461615.71463672165,-71.30922513517297,-22.79927449251164,22.36261390192208
2020-03-21 00:00:20+00:00,1.4055396812680494e-13,461452.2894513486,-70.67751770445565,-22.564955081317954,22.381013546023354
2020-03-21 00:00:30+00:00,1.3618817827797662e-13,461284.1892140312,-70.0453558912095,-22.347452270393283,22.398292083380802
2020-03-21 00:00:40+00:00,,461111.48402233794,-69.4127737661044,-22.145225638368483,22.414552208812044
2020-03-21 00:00:50+00:00,,460934.2421176033,-68.77980119049026,-21.956915991934185,22.42988453517848
2020-03-21 00:01:00+00:00,,460752.53573857713,-68.14646439869503,-21.78131969959134,22.44436930455399
2020-03-21 00:01:10+00:00,,460566.43871929497,-67.51278652212619,-21.617367143944964,22.458077824823484
2020-03-21 00:01:20+00:00,,460376.02538731415,-66.87878800203319,-21.46410454133666,22.471073681537653
2020-03-21 00:01:30+00:00,,460181.37257333193,-66.24448698131712,-21.320678912477018,22.48341373995575
2020-03-21 00:01:40+00:00,,459982.5593856592,-65.60989955724129,-21.186324959973444,22.49514901996174
2020-03-21 00:01:50+00:00,1.0275211026310083e-13,459779.6650204826,-64.97504011029153,-21.060354268722982,22.506325415869348
2020-03-21 00:02:00+00:00,1.1585649660288209e-13,459572.77229731996,-64.33992144607052,-20.94214583791648,22.516984327705046
2020-03-21 00:02:10+00:00,9.713089890587903e-14,459361.96456657164,-63.704555049555935,-20.831138055733653,22.527163196314156
2020-03-21 00:02:20+00:00,1.0555768437500316e-13,459147.3255840512,-63.06895119861794,-20.72682177379233,22.536895964867057
2020-03-21 00:02:30+00:00,9.086858446747757e-14,458928.9420936769,-62.43311914494045,-20.62873438286477,22.54621347403628
2020-03-21 00:02:40+00:00,1.1233314516818769e-13,458706.9030639222,-61.797067218704505,-20.536454551371868,22.55514381256591
2020-03-21 00:02:50+00:00,1.0735474022497727e-13,458481.2950489558,-61.16080292615475,-20.449597760991157,22.563712614983526
2020-03-21 00:03:00+00:00,1.0294885791312184e-13,458252.2108337581,-60.524333039698696,-20.367812376899682,22.57194332366791
2020-03-21 00:03:10+00:00,1.0938877104439733e-13,458019.7420189632,-59.887663713184104,-20.290776226791706,22.57985741674475
2020-03-21 00:03:20+00:00,1.197411392627422e-13,457783.98387971893,-59.2508005051289,-20.218193528994913,22.587474612964776
2020-03-21 00:03:30+00:00,1.0301000702211388e-13,457545.0288890358,-58.61374847673775,-20.149792308700196,22.594813044038922
2020-03-21 00:03:40+00:00,1.0699052212107016e-13,457302.97499746643,-57.976512235754335,-20.08532196327197,22.601889416781724
2020-03-21 00:03:50+00:00,1.0008802636027831e-13,457057.91967179347,-57.339095964145145,-20.024551292717764,22.608719144498146
2020-03-21 00:04:00+00:00,1.0280155337078489e-13,456809.9616161138,-56.70150349402955,-19.9672666009828,22.615316473648726
2020-03-21 00:04:10+00:00,1.0003369294703066e-13,456559.2010110924,-56.06373832004694,-19.913270091109926,22.621694590669556
2020-03-21 00:04:20+00:00,8.722590902341948e-14,456305.7382708108,-55.42580367275053,-19.86237839718207,22.62786571992715
2020-03-21 00:04:30+00:00,9.112442986502453e-14,456049.6753629027,-54.787702480984905,-19.814421287606535,22.63384121025095
2020-03-21 00:04:40+00:00,9.243717253736554e-14,455791.1151066767,-54.149437476278095,-19.769240524516952,22.63963161080435
2020-03-21 00:04:50+00:00,8.170090989528544e-14,455530.1614726158,-53.51101116304261,-19.726688787974506,22.64524674288849
2020-03-21 00:05:00+00:00,7.784493463470847e-14,455266.9190434795,-52.87242587023824,-19.686628782596777,22.650695759585595
2020-03-21 00:05:10+00:00,8.320404394301933e-14,455001.494075669,-52.23368373972612,-19.64893237163654,22.65598720331775
2020-03-21 00:05:20+00:00,7.616724881332134e-14,454733.9923269553,-51.59478679083776,-19.613479841572044,22.661129054957897
2020-03-21 00:05:30+00:00,8.504127982965654e-14,454464.5207216032,-50.95573689866887,-19.580159189121364,22.66612878144862
2020-03-21 00:05:40+00:00,7.77311007929146e-14,454193.1880759662,-50.31653581078471,-19.548865510459716,22.67099337635003
2020-03-21 00:05:50+00:00,6.607117266172046e-14,453920.1008512983,-49.677185186188815,-19.519500486082077,22.675729394267684
2020-03-21 00:06:00+00:00,6.61508022411581e-14,453645.36928995885,-49.03768657971504,-19.49197179399303,22.680342990058037
2020-03-21 00:06:10+00:00,6.308719480031764e-14,453369.1030557165,-48.39804146698584,-19.46619272940146,22.684839943984063
2020-03-21 00:06:20+00:00,6.527915143857704e-14,453091.4113091659,-47.75825124909312,-19.442081720785104,22.689225694203888
2020-03-21 00:06:30+00:00,7.338550396765271e-14,452812.4056604132,-47.11831728030831,-19.419561992927857,22.69350535903731
2020-03-21 00:06:40+00:00,6.927049526045279e-14,452532.1947742561,-46.478240847339,-19.398561175729693,22.69768376312939
2020-03-21 00:06:50+00:00,6.524835940300184e-14,452250.89166038483,-45.8380231820265,-19.379011024680928,22.701765456170946
2020-03-21 00:07:00+00:00,6.398893264398612e-14,451968.60672855563,-45.197665502255056,-19.36084711545429,22.705754733088625
2020-03-21 00:07:10+00:00,7.684192694903895e-14,451685.4520917507,-44.557168965084244,-19.344008538493043,22.709655654491673
2020-03-21 00:07:20+00:00,7.833278629200447e-14,451401.53822399024,-43.91653472219463,-19.328437712742367,22.713472059173682
2020-03-21 00:07:30+00:00,7.524542805707251e-14,451116.9789257813,-43.27576389269315,-19.314080151251886,22.71720757956981
2020-03-21 00:07:40+00:00,7.019867303612233e-14,450831.8840567311,-42.634857566538265,-19.300884182691103,22.720865660407114
2020-03-21 00:07:50+00:00,7.066114631576519e-14,450546.36792021524,-41.993816854968976,-19.288800866933784,22.724449564417682
2020-03-21 00:08:00+00:00,7.511100329877345e-14,450260.54111287184,-41.35264281858132,-19.277783714775037,22.727962390853314
2020-03-21 00:08:10+00:00,8.894744486397687e-14,449974.51564129815,-40.71133654319757,-19.26778862346457,22.73140707986903
